trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
738,False,"{'a': 0.5, 'e': 1.0}",20,0,-63.999837344719325,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
739,False,"{'a': 0.5, 'e': 1.0}",30,0,-199.82351646910772,"{0: 18, 1: 2, 2: 5, 3: 2, 4: 3}",0
740,False,"{'a': 0.5, 'e': 1.0}",35,0,-262.46750219126415,"{0: 18, 1: 2, 2: 7, 3: 6, 4: 2}",0
741,False,"{'a': 0.5, 'e': 1.0}",25,0,-182.99823641019566,"{0: 13, 1: 1, 2: 5, 3: 5, 4: 1}",0
742,False,"{'a': 0.5, 'e': 1.0}",20,0,-117.06659699080087,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 2}",0
743,False,"{'a': 0.5, 'e': 1.0}",20,0,-93.1144175872376,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
744,False,"{'a': 0.5, 'e': 1.0}",20,0,-54.33952864039936,"{0: 12, 1: 4, 2: 3, 3: 1, 4: 0}",0
745,False,"{'a': 0.5, 'e': 1.0}",20,0,-35.511935206238874,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
746,False,"{'a': 0.5, 'e': 1.0}",25,0,-169.6815968647793,"{0: 12, 1: 4, 2: 5, 3: 2, 4: 2}",0
747,False,"{'a': 0.5, 'e': 1.0}",20,0,-108.45957826045915,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
748,False,"{'a': 0.5, 'e': 1.0}",35,0,-184.2826971769611,"{0: 19, 1: 4, 2: 9, 3: 1, 4: 2}",0
749,False,"{'a': 0.5, 'e': 1.0}",20,0,-87.45494242014131,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
750,False,"{'a': 0.5, 'e': 1.0}",20,0,-93.5042486674694,"{0: 12, 1: 0, 2: 7, 3: 0, 4: 1}",0
751,False,"{'a': 0.5, 'e': 1.0}",20,0,-124.58794804346607,"{0: 11, 1: 1, 2: 5, 3: 2, 4: 1}",0
752,False,"{'a': 0.5, 'e': 1.0}",20,0,-68.69935759282279,"{0: 12, 1: 1, 2: 6, 3: 1, 4: 0}",0
753,False,"{'a': 0.5, 'e': 1.0}",30,0,-224.12615403322127,"{0: 15, 1: 2, 2: 9, 3: 1, 4: 3}",0
754,False,"{'a': 0.5, 'e': 1.0}",25,6,-117.54618864733874,"{0: 9, 1: 2, 2: 6, 3: 1, 4: 1}",1
755,False,"{'a': 0.5, 'e': 1.0}",20,0,-73.9392079045271,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
756,False,"{'a': 0.5, 'e': 1.0}",20,0,-137.52901711508756,"{0: 11, 1: 0, 2: 5, 3: 3, 4: 1}",0
757,False,"{'a': 0.5, 'e': 1.0}",20,0,-17.108081627034426,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
758,False,"{'a': 0.5, 'e': 1.0}",25,0,-33.32931116849716,"{0: 21, 1: 0, 2: 2, 3: 2, 4: 0}",0
759,False,"{'a': 0.5, 'e': 1.0}",25,0,-88.97810950240185,"{0: 19, 1: 3, 2: 1, 3: 0, 4: 2}",0
760,False,"{'a': 0.5, 'e': 1.0}",25,0,-62.14325907728222,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
761,False,"{'a': 0.5, 'e': 1.0}",25,0,-79.65072358255838,"{0: 15, 1: 1, 2: 9, 3: 0, 4: 0}",0
762,False,"{'a': 0.5, 'e': 1.0}",30,0,-115.70665602893884,"{0: 17, 1: 4, 2: 8, 3: 0, 4: 1}",0
763,False,"{'a': 0.5, 'e': 1.0}",25,4,-54.1664966959237,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 1}",1
764,False,"{'a': 0.5, 'e': 1.0}",30,0,-252.4969652096763,"{0: 18, 1: 2, 2: 4, 3: 1, 4: 5}",0
765,False,"{'a': 0.5, 'e': 1.0}",20,0,-82.38077566874225,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
766,False,"{'a': 0.5, 'e': 1.0}",35,21,13.777130328262945,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
767,False,"{'a': 0.5, 'e': 1.0}",20,0,-107.29449455200735,"{0: 9, 1: 5, 2: 5, 3: 0, 4: 1}",0
768,False,"{'a': 0.5, 'e': 1.0}",20,0,-162.69108997961447,"{0: 10, 1: 2, 2: 4, 3: 2, 4: 2}",0
769,False,"{'a': 0.5, 'e': 1.0}",20,0,-167.3547421870026,"{0: 11, 1: 0, 2: 6, 3: 0, 4: 3}",0
770,False,"{'a': 0.5, 'e': 1.0}",25,0,-37.37453240410325,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
771,False,"{'a': 0.5, 'e': 1.0}",30,0,-63.47876215101317,"{0: 21, 1: 6, 2: 2, 3: 0, 4: 1}",0
772,False,"{'a': 0.5, 'e': 1.0}",25,0,-212.81678405389872,"{0: 12, 1: 1, 2: 8, 3: 1, 4: 3}",0
773,False,"{'a': 0.5, 'e': 1.0}",25,0,-135.32284745568646,"{0: 16, 1: 1, 2: 5, 3: 1, 4: 2}",0
774,False,"{'a': 0.5, 'e': 1.0}",20,2,-31.20520613697993,"{0: 12, 1: 4, 2: 2, 3: 0, 4: 0}",1
775,False,"{'a': 0.5, 'e': 1.0}",20,0,-90.60109594188175,"{0: 10, 1: 3, 2: 5, 3: 2, 4: 0}",0
776,False,"{'a': 0.5, 'e': 1.0}",25,0,-154.5390944917131,"{0: 9, 1: 4, 2: 10, 3: 2, 4: 0}",0
777,False,"{'a': 0.5, 'e': 1.0}",35,0,-289.4443669667238,"{0: 17, 1: 4, 2: 9, 3: 0, 4: 5}",0
778,False,"{'a': 0.5, 'e': 1.0}",25,0,-109.08920329268454,"{0: 13, 1: 5, 2: 6, 3: 0, 4: 1}",0
779,False,"{'a': 0.5, 'e': 1.0}",25,16,-18.591024598121628,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 0}",1
780,False,"{'a': 0.5, 'e': 1.0}",30,0,-58.916234381045186,"{0: 23, 1: 2, 2: 4, 3: 0, 4: 1}",0
781,False,"{'a': 0.5, 'e': 1.0}",20,0,-145.9110721295237,"{0: 10, 1: 4, 2: 2, 3: 2, 4: 2}",0
782,False,"{'a': 0.5, 'e': 1.0}",20,0,-81.62195668876967,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
783,False,"{'a': 0.5, 'e': 1.0}",30,0,-214.13676213285152,"{0: 17, 1: 1, 2: 5, 3: 5, 4: 2}",0
784,False,"{'a': 0.5, 'e': 1.0}",25,0,-110.2612176843466,"{0: 16, 1: 2, 2: 4, 3: 2, 4: 1}",0
785,False,"{'a': 0.5, 'e': 1.0}",25,0,-234.3678397525475,"{0: 11, 1: 2, 2: 8, 3: 0, 4: 4}",0
786,False,"{'a': 0.5, 'e': 1.0}",30,0,-94.33542224901015,"{0: 22, 1: 2, 2: 3, 3: 2, 4: 1}",0
787,False,"{'a': 0.5, 'e': 1.0}",20,0,-58.62351552538882,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
788,False,"{'a': 0.5, 'e': 1.0}",25,0,-200.2804843071666,"{0: 13, 1: 0, 2: 9, 3: 0, 4: 3}",0
789,False,"{'a': 0.5, 'e': 1.0}",25,0,-134.9623889761746,"{0: 16, 1: 3, 2: 2, 3: 2, 4: 2}",0
790,False,"{'a': 0.5, 'e': 1.0}",25,0,-106.49483355988733,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
791,False,"{'a': 0.5, 'e': 1.0}",30,0,-176.4049038990498,"{0: 17, 1: 5, 2: 5, 3: 0, 4: 3}",0
792,False,"{'a': 0.5, 'e': 1.0}",25,0,-182.83417090406934,"{0: 16, 1: 0, 2: 4, 3: 2, 4: 3}",0
793,False,"{'a': 0.5, 'e': 1.0}",25,0,-73.14918999156893,"{0: 15, 1: 5, 2: 4, 3: 1, 4: 0}",0
794,False,"{'a': 0.5, 'e': 1.0}",25,0,-149.119826220995,"{0: 14, 1: 3, 2: 5, 3: 1, 4: 2}",0
795,False,"{'a': 0.5, 'e': 1.0}",20,7,-163.36690264353163,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 4}",1
796,False,"{'a': 0.5, 'e': 1.0}",20,0,-55.85899002544641,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 0}",0
797,False,"{'a': 0.5, 'e': 1.0}",25,0,-127.81346450079054,"{0: 15, 1: 3, 2: 5, 3: 0, 4: 2}",0
798,False,"{'a': 0.5, 'e': 1.0}",20,0,-34.93617329767801,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
799,False,"{'a': 0.5, 'e': 1.0}",25,0,-189.6341500310783,"{0: 11, 1: 4, 2: 6, 3: 2, 4: 2}",1
800,False,"{'a': 0.5, 'e': 1.0}",30,0,-74.3551523652754,"{0: 17, 1: 7, 2: 6, 3: 0, 4: 0}",0
801,False,"{'a': 0.5, 'e': 1.0}",25,0,-240.67583616641946,"{0: 13, 1: 1, 2: 5, 3: 2, 4: 4}",0
802,False,"{'a': 0.5, 'e': 1.0}",20,0,-70.47896393602154,"{0: 13, 1: 1, 2: 4, 3: 2, 4: 0}",0
803,False,"{'a': 0.5, 'e': 1.0}",35,0,-173.7414296076452,"{0: 19, 1: 7, 2: 6, 3: 1, 4: 2}",0
804,False,"{'a': 0.5, 'e': 1.0}",25,0,-146.74785735030062,"{0: 15, 1: 1, 2: 6, 3: 1, 4: 2}",0
805,False,"{'a': 0.5, 'e': 1.0}",20,0,-90.68522933041012,"{0: 11, 1: 2, 2: 5, 3: 2, 4: 0}",0
806,False,"{'a': 0.5, 'e': 1.0}",20,0,-151.10989322024366,"{0: 10, 1: 1, 2: 6, 3: 1, 4: 2}",0
807,False,"{'a': 0.5, 'e': 1.0}",20,0,-165.37330769471197,"{0: 8, 1: 3, 2: 6, 3: 1, 4: 2}",0
808,False,"{'a': 0.5, 'e': 1.0}",30,0,-88.22986217664406,"{0: 17, 1: 4, 2: 9, 3: 0, 4: 0}",0
809,False,"{'a': 0.5, 'e': 1.0}",20,0,-134.89915859325922,"{0: 12, 1: 2, 2: 2, 3: 2, 4: 2}",0
810,False,"{'a': 0.5, 'e': 1.0}",30,6,-84.25086029061849,"{0: 16, 1: 3, 2: 3, 3: 1, 4: 1}",1
811,False,"{'a': 0.5, 'e': 1.0}",20,0,-125.71033451756124,"{0: 11, 1: 1, 2: 6, 3: 0, 4: 2}",0
812,False,"{'a': 0.5, 'e': 1.0}",20,0,-173.96375141550385,"{0: 12, 1: 1, 2: 2, 3: 2, 4: 3}",0
813,False,"{'a': 0.5, 'e': 1.0}",25,0,-156.36277482891597,"{0: 12, 1: 5, 2: 5, 3: 1, 4: 2}",0
814,False,"{'a': 0.5, 'e': 1.0}",20,3,-139.43216753039744,"{0: 9, 1: 0, 2: 5, 3: 1, 4: 2}",1
815,False,"{'a': 0.5, 'e': 1.0}",30,0,-220.23005676590182,"{0: 11, 1: 4, 2: 11, 3: 3, 4: 1}",0
816,False,"{'a': 0.5, 'e': 1.0}",20,0,-73.10562904342783,"{0: 12, 1: 1, 2: 6, 3: 1, 4: 0}",0
817,False,"{'a': 0.5, 'e': 1.0}",25,0,-61.411142979519376,"{0: 18, 1: 3, 2: 2, 3: 2, 4: 0}",0
818,False,"{'a': 0.5, 'e': 1.0}",20,0,-57.94597526420365,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
819,False,"{'a': 0.5, 'e': 1.0}",20,0,-69.35833317335519,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
820,False,"{'a': 0.5, 'e': 1.0}",25,0,-189.38159729878993,"{0: 12, 1: 6, 2: 3, 3: 1, 4: 3}",0
821,False,"{'a': 0.5, 'e': 1.0}",20,0,-55.97804560133549,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 0}",0
822,False,"{'a': 0.5, 'e': 1.0}",20,0,-245.39032330149996,"{0: 10, 1: 3, 2: 0, 3: 2, 4: 5}",0
823,False,"{'a': 0.5, 'e': 1.0}",25,0,-174.0200863777373,"{0: 15, 1: 2, 2: 4, 3: 1, 4: 3}",0
824,False,"{'a': 0.5, 'e': 1.0}",30,0,-80.29223046791961,"{0: 19, 1: 4, 2: 6, 3: 1, 4: 0}",0
825,False,"{'a': 0.5, 'e': 1.0}",20,0,-158.09986441619168,"{0: 13, 1: 2, 2: 1, 3: 0, 4: 4}",0
826,False,"{'a': 0.5, 'e': 1.0}",20,0,-105.74229234693284,"{0: 11, 1: 1, 2: 7, 3: 0, 4: 1}",0
827,False,"{'a': 0.5, 'e': 1.0}",20,0,-212.68987084688288,"{0: 8, 1: 2, 2: 5, 3: 2, 4: 3}",0
828,False,"{'a': 0.5, 'e': 1.0}",25,0,-133.0539117027805,"{0: 14, 1: 4, 2: 5, 3: 0, 4: 2}",0
829,False,"{'a': 0.5, 'e': 1.0}",25,0,-143.82825670186048,"{0: 13, 1: 1, 2: 9, 3: 1, 4: 1}",0
830,False,"{'a': 0.5, 'e': 1.0}",20,13,-18.28665490642975,"{0: 4, 1: 1, 2: 2, 3: 0, 4: 0}",1
831,False,"{'a': 0.5, 'e': 1.0}",20,0,-119.80561681953759,"{0: 13, 1: 3, 2: 1, 3: 1, 4: 2}",0
832,False,"{'a': 0.5, 'e': 1.0}",25,0,-113.11771724210251,"{0: 17, 1: 4, 2: 1, 3: 1, 4: 2}",0
833,False,"{'a': 0.5, 'e': 1.0}",35,0,-142.81863026127664,"{0: 21, 1: 4, 2: 8, 3: 1, 4: 1}",0
834,False,"{'a': 0.5, 'e': 1.0}",25,0,-110.61748210574316,"{0: 14, 1: 4, 2: 6, 3: 0, 4: 1}",0
835,False,"{'a': 0.5, 'e': 1.0}",20,2,-100.53964778882269,"{0: 10, 1: 2, 2: 4, 3: 1, 4: 1}",1
836,False,"{'a': 0.5, 'e': 1.0}",30,0,-128.26441229791797,"{0: 17, 1: 5, 2: 6, 3: 1, 4: 1}",0
837,False,"{'a': 0.5, 'e': 1.0}",20,0,1.0530783837744835,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
838,False,"{'a': 0.5, 'e': 1.0}",25,0,-221.8748950906618,"{0: 15, 1: 0, 2: 4, 3: 2, 4: 4}",0
839,False,"{'a': 0.5, 'e': 1.0}",30,19,-50.470278272581346,"{0: 6, 1: 2, 2: 1, 3: 2, 4: 0}",1
840,False,"{'a': 0.5, 'e': 1.0}",20,13,11.19709836977875,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
841,False,"{'a': 0.5, 'e': 1.0}",25,0,-150.32620641540663,"{0: 15, 1: 2, 2: 5, 3: 1, 4: 2}",0
842,False,"{'a': 0.5, 'e': 1.0}",20,0,-173.06963954576153,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 4}",0
843,False,"{'a': 0.5, 'e': 1.0}",25,0,-18.20853894040137,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",0
844,False,"{'a': 0.5, 'e': 1.0}",25,0,-150.90810409210243,"{0: 16, 1: 1, 2: 4, 3: 2, 4: 2}",0
845,False,"{'a': 0.5, 'e': 1.0}",25,0,-44.49993934785317,"{0: 17, 1: 3, 2: 5, 3: 0, 4: 0}",0
846,False,"{'a': 0.5, 'e': 1.0}",20,0,-260.72283100209773,"{0: 6, 1: 3, 2: 5, 3: 2, 4: 4}",0
847,False,"{'a': 0.5, 'e': 1.0}",30,0,-121.73944746330679,"{0: 19, 1: 0, 2: 9, 3: 1, 4: 1}",0
848,False,"{'a': 0.5, 'e': 1.0}",20,0,-122.16741525775019,"{0: 14, 1: 1, 2: 1, 3: 2, 4: 2}",0
849,False,"{'a': 0.5, 'e': 1.0}",20,0,-98.41313280388526,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
850,False,"{'a': 0.5, 'e': 1.0}",25,0,-138.29501398588494,"{0: 14, 1: 2, 2: 7, 3: 0, 4: 2}",0
851,False,"{'a': 0.5, 'e': 1.0}",30,0,-137.35662940178668,"{0: 20, 1: 2, 2: 5, 3: 1, 4: 2}",0
852,False,"{'a': 0.5, 'e': 1.0}",20,0,-143.37132459980478,"{0: 9, 1: 5, 2: 3, 3: 1, 4: 2}",0
853,False,"{'a': 0.5, 'e': 1.0}",25,0,-95.25803732586535,"{0: 17, 1: 3, 2: 3, 3: 1, 4: 1}",0
854,False,"{'a': 0.5, 'e': 1.0}",30,0,-104.95717080420911,"{0: 17, 1: 5, 2: 6, 3: 2, 4: 0}",0
855,False,"{'a': 0.5, 'e': 1.0}",25,0,-18.278124198726974,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
856,False,"{'a': 0.5, 'e': 1.0}",25,0,-159.44355855862364,"{0: 15, 1: 3, 2: 4, 3: 0, 4: 3}",0
857,False,"{'a': 0.5, 'e': 1.0}",25,0,-57.15742500009338,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
858,False,"{'a': 0.5, 'e': 1.0}",20,0,-150.5477033514576,"{0: 8, 1: 2, 2: 7, 3: 2, 4: 1}",0
859,False,"{'a': 0.5, 'e': 1.0}",20,0,-167.91585304099573,"{0: 12, 1: 2, 2: 1, 3: 2, 4: 3}",0
860,False,"{'a': 0.5, 'e': 1.0}",20,0,-70.15310471048501,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
861,False,"{'a': 0.5, 'e': 1.0}",25,0,-128.80596649661055,"{0: 13, 1: 3, 2: 7, 3: 1, 4: 1}",0
862,False,"{'a': 0.5, 'e': 1.0}",20,0,-119.19539661089172,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 2}",0
863,False,"{'a': 0.5, 'e': 1.0}",20,0,-50.886393256392395,"{0: 14, 1: 5, 2: 0, 3: 0, 4: 1}",0
864,False,"{'a': 0.5, 'e': 1.0}",25,0,-177.48980692267364,"{0: 13, 1: 3, 2: 4, 3: 3, 4: 2}",0
865,False,"{'a': 0.5, 'e': 1.0}",25,0,-164.53769311427044,"{0: 15, 1: 3, 2: 4, 3: 0, 4: 3}",0
866,False,"{'a': 0.5, 'e': 1.0}",35,0,-163.29943372762557,"{0: 19, 1: 5, 2: 8, 3: 2, 4: 1}",0
867,False,"{'a': 0.5, 'e': 1.0}",20,0,-200.90930108740994,"{0: 7, 1: 4, 2: 5, 3: 1, 4: 3}",0
868,False,"{'a': 0.5, 'e': 1.0}",25,0,-107.94111944210098,"{0: 11, 1: 8, 2: 4, 3: 2, 4: 0}",0
869,False,"{'a': 0.5, 'e': 1.0}",30,0,-241.58864732083185,"{0: 13, 1: 2, 2: 9, 3: 4, 4: 2}",0
870,False,"{'a': 0.5, 'e': 1.0}",25,0,-73.61249869003947,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
871,False,"{'a': 0.5, 'e': 1.0}",20,0,-153.09490058870986,"{0: 11, 1: 1, 2: 4, 3: 2, 4: 2}",0
872,False,"{'a': 0.5, 'e': 1.0}",20,0,-82.50090452239714,"{0: 9, 1: 3, 2: 8, 3: 0, 4: 0}",0
873,False,"{'a': 0.5, 'e': 1.0}",25,3,-161.86074098270436,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 3}",1
874,False,"{'a': 0.5, 'e': 1.0}",25,0,-122.03959307696385,"{0: 12, 1: 3, 2: 8, 3: 2, 4: 0}",0
875,False,"{'a': 0.5, 'e': 1.0}",35,0,-131.68009020181157,"{0: 25, 1: 2, 2: 5, 3: 1, 4: 2}",0
876,False,"{'a': 0.5, 'e': 1.0}",25,0,-181.318597135628,"{0: 11, 1: 7, 2: 4, 3: 0, 4: 3}",0
877,False,"{'a': 0.5, 'e': 1.0}",20,0,-150.4811318867256,"{0: 11, 1: 4, 2: 2, 3: 0, 4: 3}",0
878,False,"{'a': 0.5, 'e': 1.0}",20,13,-2.420670348124388,"{0: 5, 1: 2, 2: 0, 3: 0, 4: 0}",1
879,False,"{'a': 0.5, 'e': 1.0}",25,0,-186.81395289831832,"{0: 13, 1: 2, 2: 7, 3: 0, 4: 3}",0
880,False,"{'a': 0.5, 'e': 1.0}",25,0,-124.31408696290721,"{0: 14, 1: 2, 2: 7, 3: 1, 4: 1}",0
881,False,"{'a': 0.5, 'e': 1.0}",35,0,-340.25659809274464,"{0: 16, 1: 6, 2: 6, 3: 1, 4: 6}",0
882,False,"{'a': 0.5, 'e': 1.0}",20,0,-92.22382949951896,"{0: 9, 1: 2, 2: 9, 3: 0, 4: 0}",0
883,False,"{'a': 0.5, 'e': 1.0}",20,0,-11.448363070761681,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
884,False,"{'a': 0.5, 'e': 1.0}",20,3,-37.55724738079695,"{0: 11, 1: 1, 2: 5, 3: 0, 4: 0}",1
885,False,"{'a': 0.5, 'e': 1.0}",20,0,-103.650684736642,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
886,False,"{'a': 0.5, 'e': 1.0}",20,0,-145.4341419209455,"{0: 13, 1: 0, 2: 2, 3: 3, 4: 2}",0
887,False,"{'a': 0.5, 'e': 1.0}",30,0,-112.80501072701227,"{0: 22, 1: 2, 2: 3, 3: 1, 4: 2}",0
888,False,"{'a': 0.5, 'e': 1.0}",20,0,-125.11660591994591,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
889,False,"{'a': 0.5, 'e': 1.0}",35,0,-180.80969980091606,"{0: 23, 1: 2, 2: 6, 3: 1, 4: 3}",0
890,False,"{'a': 0.5, 'e': 1.0}",25,0,-111.31842693581372,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",0
891,False,"{'a': 0.5, 'e': 1.0}",20,0,-112.71148894186322,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",0
892,False,"{'a': 0.5, 'e': 1.0}",25,0,-132.98188976124607,"{0: 16, 1: 2, 2: 4, 3: 1, 4: 2}",0
893,False,"{'a': 0.5, 'e': 1.0}",25,0,-190.42902567237337,"{0: 11, 1: 2, 2: 7, 3: 4, 4: 1}",0
894,False,"{'a': 0.5, 'e': 1.0}",25,0,-88.34938361252891,"{0: 18, 1: 1, 2: 3, 3: 2, 4: 1}",0
895,False,"{'a': 0.5, 'e': 1.0}",25,0,-117.77358880860307,"{0: 14, 1: 4, 2: 5, 3: 1, 4: 1}",0
896,False,"{'a': 0.5, 'e': 1.0}",25,0,-155.05977910217862,"{0: 14, 1: 2, 2: 6, 3: 1, 4: 2}",0
897,False,"{'a': 0.5, 'e': 1.0}",20,15,7.794572329315961,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
898,False,"{'a': 0.5, 'e': 1.0}",35,0,-183.02310070950767,"{0: 22, 1: 3, 2: 7, 3: 0, 4: 3}",0
899,False,"{'a': 0.5, 'e': 1.0}",20,0,-59.49131748261096,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
900,False,"{'a': 0.5, 'e': 1.0}",20,0,-66.353916674748,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
901,False,"{'a': 0.5, 'e': 1.0}",20,0,10.955894672718523,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
902,False,"{'a': 0.5, 'e': 1.0}",25,10,-71.20764035989687,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 2}",1
903,False,"{'a': 0.5, 'e': 1.0}",20,0,-84.16189959007075,"{0: 10, 1: 4, 2: 4, 3: 2, 4: 0}",0
904,False,"{'a': 0.5, 'e': 1.0}",20,0,-66.17770729260866,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
905,False,"{'a': 0.5, 'e': 1.0}",20,0,-76.22257656473593,"{0: 11, 1: 2, 2: 6, 3: 1, 4: 0}",0
906,False,"{'a': 0.5, 'e': 1.0}",25,0,-84.5107615060524,"{0: 16, 1: 4, 2: 4, 3: 0, 4: 1}",0
907,False,"{'a': 0.5, 'e': 1.0}",25,0,-90.57814488611677,"{0: 18, 1: 2, 2: 2, 3: 2, 4: 1}",0
908,False,"{'a': 0.5, 'e': 1.0}",20,0,-87.3931536608085,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
909,False,"{'a': 0.5, 'e': 1.0}",20,6,-36.95088536232292,"{0: 8, 1: 2, 2: 4, 3: 0, 4: 0}",1
910,False,"{'a': 0.5, 'e': 1.0}",20,0,-145.43009628430187,"{0: 11, 1: 2, 2: 3, 3: 2, 4: 2}",0
911,False,"{'a': 0.5, 'e': 1.0}",30,0,-295.56426477024837,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 6}",0
912,False,"{'a': 0.5, 'e': 1.0}",25,0,-95.53049881351338,"{0: 15, 1: 0, 2: 9, 3: 1, 4: 0}",0
913,False,"{'a': 0.5, 'e': 1.0}",25,0,-175.54024888121987,"{0: 15, 1: 1, 2: 5, 3: 1, 4: 3}",0
914,False,"{'a': 0.5, 'e': 1.0}",30,0,-238.93380163834416,"{0: 17, 1: 1, 2: 6, 3: 2, 4: 4}",0
915,False,"{'a': 0.5, 'e': 1.0}",20,0,-99.66163661092489,"{0: 10, 1: 4, 2: 5, 3: 0, 4: 1}",0
916,False,"{'a': 0.5, 'e': 1.0}",35,19,-80.69170431248916,"{0: 9, 1: 3, 2: 2, 3: 1, 4: 1}",1
917,False,"{'a': 0.5, 'e': 1.0}",20,0,-120.27338527803501,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 3}",1
918,False,"{'a': 0.5, 'e': 1.0}",25,0,-106.64543766571123,"{0: 15, 1: 4, 2: 4, 3: 1, 4: 1}",0
919,False,"{'a': 0.5, 'e': 1.0}",20,0,-146.59064566905747,"{0: 10, 1: 3, 2: 4, 3: 1, 4: 2}",0
920,False,"{'a': 0.5, 'e': 1.0}",25,0,-188.51672891761277,"{0: 15, 1: 1, 2: 4, 3: 2, 4: 3}",0
921,False,"{'a': 0.5, 'e': 1.0}",25,0,-244.85149388590128,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 5}",0
922,False,"{'a': 0.5, 'e': 1.0}",20,0,-67.00029316922118,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
923,False,"{'a': 0.5, 'e': 1.0}",20,0,-118.68499326814042,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
924,False,"{'a': 0.5, 'e': 1.0}",25,11,-30.949973702247703,"{0: 8, 1: 3, 2: 3, 3: 0, 4: 0}",1
925,False,"{'a': 0.5, 'e': 1.0}",35,0,-229.6412714217333,"{0: 19, 1: 6, 2: 6, 3: 0, 4: 4}",0
926,False,"{'a': 0.5, 'e': 1.0}",25,0,-76.89385920568928,"{0: 15, 1: 3, 2: 6, 3: 1, 4: 0}",0
927,False,"{'a': 0.5, 'e': 1.0}",20,0,-77.85189285447733,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
928,False,"{'a': 0.5, 'e': 1.0}",20,0,-84.01607941837656,"{0: 12, 1: 4, 2: 2, 3: 1, 4: 1}",0
929,False,"{'a': 0.5, 'e': 1.0}",20,0,-83.23516768085146,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
930,False,"{'a': 0.5, 'e': 1.0}",20,0,-127.40913795741702,"{0: 10, 1: 2, 2: 5, 3: 2, 4: 1}",0
931,False,"{'a': 0.5, 'e': 1.0}",20,0,-95.93485495817139,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
932,False,"{'a': 0.5, 'e': 1.0}",20,0,-181.54557447319624,"{0: 11, 1: 0, 2: 5, 3: 1, 4: 3}",0
933,False,"{'a': 0.5, 'e': 1.0}",20,0,-63.36836127260147,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
